"gene","removal_reason"
"Phvul.001G010100","low readcount"
"Phvul.001G010500","low readcount"
"Phvul.001G010800","low readcount"
"Phvul.001G011700","low readcount"
"Phvul.001G012400","low readcount"
"Phvul.001G013000","low readcount"
"Phvul.001G013200","low readcount"
"Phvul.001G013300","low readcount"
"Phvul.001G014000","low readcount"
"Phvul.001G014100","low readcount"
"Phvul.001G014532","low readcount"
"Phvul.001G014700","low readcount"
"Phvul.001G015400","low readcount"
"Phvul.001G016900","low readcount"
"Phvul.001G017600","low readcount"
"Phvul.001G018000","low readcount"
"Phvul.001G018300","low readcount"
"Phvul.001G018900","low readcount"
"Phvul.001G019300","low readcount"
"Phvul.001G019400","low readcount"
"Phvul.001G019600","low readcount"
"Phvul.001G019800","low readcount"
"Phvul.001G020100","low readcount"
"Phvul.001G020350","low readcount"
"Phvul.001G020600","low readcount"
"Phvul.001G020900","low readcount"
"Phvul.001G021300","low readcount"
"Phvul.001G021550","low readcount"
"Phvul.001G021600","low readcount"
"Phvul.001G021750","low readcount"
"Phvul.001G022600","low readcount"
"Phvul.001G022700","low readcount"
"Phvul.001G022800","low readcount"
"Phvul.001G023700","low readcount"
"Phvul.001G024600","low readcount"
"Phvul.001G024700","low readcount"
"Phvul.001G024900","low readcount"
"Phvul.001G025000","low readcount"
"Phvul.001G025101","low readcount"
"Phvul.001G025400","low readcount"
"Phvul.001G025700","low readcount"
"Phvul.001G026000","low readcount"
"Phvul.001G026600","low readcount"
"Phvul.001G027400","low readcount"
"Phvul.001G028100","low readcount"
"Phvul.001G029900","low readcount"
"Phvul.001G030100","low readcount"
"Phvul.001G031000","low readcount"
"Phvul.001G032700","low readcount"
"Phvul.001G033400","low readcount"
"Phvul.001G034400","low readcount"
"Phvul.001G034700","low readcount"
"Phvul.001G034900","low readcount"
"Phvul.001G035400","low readcount"
"Phvul.001G035500","low readcount"
"Phvul.001G036400","low readcount"
"Phvul.001G038000","low readcount"
"Phvul.001G038400","low readcount"
"Phvul.001G039100","low readcount"
"Phvul.001G039200","low readcount"
"Phvul.001G039301","low readcount"
"Phvul.001G039700","low readcount"
"Phvul.001G039900","low readcount"
"Phvul.001G040700","low readcount"
"Phvul.001G041300","low readcount"
"Phvul.001G041600","low readcount"
"Phvul.001G041700","low readcount"
"Phvul.001G042700","low readcount"
"Phvul.001G043450","low readcount"
"Phvul.001G043800","low readcount"
"Phvul.001G043900","low readcount"
"Phvul.001G045200","low readcount"
"Phvul.001G046100","low readcount"
"Phvul.001G046600","low readcount"
"Phvul.001G046700","low readcount"
"Phvul.001G047300","low readcount"
"Phvul.001G047600","low readcount"
"Phvul.001G048500","low readcount"
"Phvul.001G048600","low readcount"
"Phvul.001G049601","low readcount"
"Phvul.001G050000","low readcount"
"Phvul.001G050400","low readcount"
"Phvul.001G050600","low readcount"
"Phvul.001G050700","low readcount"
"Phvul.001G051300","low readcount"
"Phvul.001G051800","low readcount"
"Phvul.001G051900","low readcount"
"Phvul.001G053000","low readcount"
"Phvul.001G053501","low readcount"
"Phvul.001G054100","low readcount"
"Phvul.001G054400","low readcount"
"Phvul.001G056600","low readcount"
"Phvul.001G056700","low readcount"
"Phvul.001G056750","low readcount"
"Phvul.001G056800","low readcount"
"Phvul.001G057800","low readcount"
"Phvul.001G058300","low readcount"
"Phvul.001G059300","low readcount"
"Phvul.001G060200","low readcount"
"Phvul.001G061400","low readcount"
"Phvul.001G062100","low readcount"
"Phvul.001G063300","low readcount"
"Phvul.001G063400","low readcount"
"Phvul.001G064900","low readcount"
"Phvul.001G066100","low readcount"
"Phvul.001G066200","low readcount"
"Phvul.001G066400","low readcount"
"Phvul.001G066550","low readcount"
"Phvul.001G066800","low readcount"
"Phvul.001G067300","low readcount"
"Phvul.001G067400","low readcount"
"Phvul.001G067700","low readcount"
"Phvul.001G068500","low readcount"
"Phvul.001G068600","low readcount"
"Phvul.001G068700","low readcount"
"Phvul.001G070000","low readcount"
"Phvul.001G070100","low readcount"
"Phvul.001G070300","low readcount"
"Phvul.001G070700","low readcount"
"Phvul.001G070900","low readcount"
"Phvul.001G071401","low readcount"
"Phvul.001G071900","low readcount"
"Phvul.001G072300","low readcount"
"Phvul.001G073100","low readcount"
"Phvul.001G073200","low readcount"
"Phvul.001G073700","low readcount"
"Phvul.001G074200","low readcount"
"Phvul.001G075000","low readcount"
"Phvul.001G075200","low readcount"
"Phvul.001G075500","low readcount"
"Phvul.001G076200","low readcount"
"Phvul.001G076400","low readcount"
"Phvul.001G076600","low readcount"
"Phvul.001G076900","low readcount"
"Phvul.001G077700","low readcount"
"Phvul.001G077800","low readcount"
"Phvul.001G078501","low readcount"
"Phvul.001G078800","low readcount"
"Phvul.001G083000","low readcount"
"Phvul.001G083300","low readcount"
"Phvul.001G083533","low readcount"
"Phvul.001G084000","low readcount"
"Phvul.001G084200","low readcount"
"Phvul.001G084501","low readcount"
"Phvul.001G085300","low readcount"
"Phvul.001G085400","low readcount"
"Phvul.001G085800","low readcount"
"Phvul.001G085900","low readcount"
"Phvul.001G086100","low readcount"
"Phvul.001G086300","low readcount"
"Phvul.001G086700","low readcount"
"Phvul.001G087000","low readcount"
"Phvul.001G087600","low readcount"
"Phvul.001G087700","low readcount"
"Phvul.001G088400","low readcount"
"Phvul.001G089200","low readcount"
"Phvul.001G089500","low readcount"
"Phvul.001G089700","low readcount"
"Phvul.001G091100","low readcount"
"Phvul.001G091900","low readcount"
"Phvul.001G092000","low readcount"
"Phvul.001G092300","low readcount"
"Phvul.001G092400","low readcount"
"Phvul.001G092500","low readcount"
"Phvul.001G092600","low readcount"
"Phvul.001G092700","low readcount"
"Phvul.001G093400","low readcount"
"Phvul.001G093700","low readcount"
"Phvul.001G095000","low readcount"
"Phvul.001G095300","low readcount"
"Phvul.001G095650","low readcount"
"Phvul.001G096300","low readcount"
"Phvul.001G097000","low readcount"
"Phvul.001G097700","low readcount"
"Phvul.001G097900","low readcount"
"Phvul.001G098100","low readcount"
"Phvul.001G098500","low readcount"
"Phvul.001G099000","low readcount"
"Phvul.001G099600","low readcount"
"Phvul.001G099700","low readcount"
"Phvul.001G099800","low readcount"
"Phvul.001G100200","low readcount"
"Phvul.001G100400","low readcount"
"Phvul.001G100500","low readcount"
"Phvul.001G100700","low readcount"
"Phvul.001G100900","low readcount"
"Phvul.001G101800","low readcount"
"Phvul.001G102100","low readcount"
"Phvul.001G102600","low readcount"
"Phvul.001G102700","low readcount"
"Phvul.001G103100","low readcount"
"Phvul.001G103200","low readcount"
"Phvul.001G103300","low readcount"
"Phvul.001G103400","low readcount"
"Phvul.001G104600","low readcount"
"Phvul.001G105500","low readcount"
"Phvul.001G106100","low readcount"
"Phvul.001G106200","low readcount"
"Phvul.001G106400","low readcount"
"Phvul.001G107000","low readcount"
"Phvul.001G107200","low readcount"
"Phvul.001G107300","low readcount"
"Phvul.001G107900","low readcount"
"Phvul.001G108600","low readcount"
"Phvul.001G108700","low readcount"
"Phvul.001G108800","low readcount"
"Phvul.001G108900","low readcount"
"Phvul.001G109000","low readcount"
"Phvul.001G110300","low readcount"
"Phvul.001G110800","low readcount"
"Phvul.001G111100","low readcount"
"Phvul.001G111300","low readcount"
"Phvul.001G111400","low readcount"
"Phvul.001G111500","low readcount"
"Phvul.001G112700","low readcount"
"Phvul.001G113500","low readcount"
"Phvul.001G113700","low readcount"
"Phvul.001G113800","low readcount"
"Phvul.001G114100","low readcount"
"Phvul.001G114300","low readcount"
"Phvul.001G114400","low readcount"
"Phvul.001G114880","low readcount"
"Phvul.001G114900","low readcount"
"Phvul.001G115300","low readcount"
"Phvul.001G115400","low readcount"
"Phvul.001G115500","low readcount"
"Phvul.001G115700","low readcount"
"Phvul.001G116700","low readcount"
"Phvul.001G116900","low readcount"
"Phvul.001G117000","low readcount"
"Phvul.001G117400","low readcount"
"Phvul.001G118200","low readcount"
"Phvul.001G118300","low readcount"
"Phvul.001G118600","low readcount"
"Phvul.001G119100","low readcount"
"Phvul.001G119400","low readcount"
"Phvul.001G119900","low readcount"
"Phvul.001G120100","low readcount"
"Phvul.001G120500","low readcount"
"Phvul.001G121501","low readcount"
"Phvul.001G121600","low readcount"
"Phvul.001G121900","low readcount"
"Phvul.001G122550","low readcount"
"Phvul.001G123000","low readcount"
"Phvul.001G123200","low readcount"
"Phvul.001G123400","low readcount"
"Phvul.001G125100","low readcount"
"Phvul.001G125200","low readcount"
"Phvul.001G125400","low readcount"
"Phvul.001G125500","low readcount"
"Phvul.001G127601","low readcount"
"Phvul.001G127900","low readcount"
"Phvul.001G128000","low readcount"
"Phvul.001G128200","low readcount"
"Phvul.001G128900","low readcount"
"Phvul.001G129300","low readcount"
"Phvul.001G130900","low readcount"
"Phvul.001G131600","low readcount"
"Phvul.001G131800","low readcount"
"Phvul.001G132100","low readcount"
"Phvul.001G132301","low readcount"
"Phvul.001G133000","low readcount"
"Phvul.001G133200","low readcount"
"Phvul.001G135300","low readcount"
"Phvul.001G135700","low readcount"
"Phvul.001G136200","low readcount"
"Phvul.001G136400","low readcount"
"Phvul.001G136500","low readcount"
"Phvul.001G137700","low readcount"
"Phvul.001G137800","low readcount"
"Phvul.001G137925","low readcount"
"Phvul.001G138200","low readcount"
"Phvul.001G138600","low readcount"
"Phvul.001G138900","low readcount"
"Phvul.001G139600","low readcount"
"Phvul.001G139800","low readcount"
"Phvul.001G140000","low readcount"
"Phvul.001G140300","low readcount"
"Phvul.001G140500","low readcount"
"Phvul.001G141200","low readcount"
"Phvul.001G142200","low readcount"
"Phvul.001G142700","low readcount"
"Phvul.001G142750","low readcount"
"Phvul.001G142800","low readcount"
"Phvul.001G143100","low readcount"
"Phvul.001G143400","low readcount"
"Phvul.001G143700","low readcount"
"Phvul.001G144600","low readcount"
"Phvul.001G144700","low readcount"
"Phvul.001G145300","low readcount"
"Phvul.001G145500","low readcount"
"Phvul.001G145600","low readcount"
"Phvul.001G145700","low readcount"
"Phvul.001G146000","low readcount"
"Phvul.001G147600","low readcount"
"Phvul.001G148300","low readcount"
"Phvul.001G148500","low readcount"
"Phvul.001G149000","low readcount"
"Phvul.001G149500","low readcount"
"Phvul.001G149600","low readcount"
"Phvul.001G149700","low readcount"
"Phvul.001G150600","low readcount"
"Phvul.001G152000","low readcount"
"Phvul.001G152600","low readcount"
"Phvul.001G153300","low readcount"
"Phvul.001G153500","low readcount"
"Phvul.001G153700","low readcount"
"Phvul.001G154500","low readcount"
"Phvul.001G154600","low readcount"
"Phvul.001G154700","low readcount"
"Phvul.001G154800","low readcount"
"Phvul.001G155100","low readcount"
"Phvul.001G155700","low readcount"
"Phvul.001G155800","low readcount"
"Phvul.001G155900","low readcount"
"Phvul.001G156100","low readcount"
"Phvul.001G156500","low readcount"
"Phvul.001G156600","low readcount"
"Phvul.001G157100","low readcount"
"Phvul.001G157900","low readcount"
"Phvul.001G158000","low readcount"
"Phvul.001G158100","low readcount"
"Phvul.001G159000","low readcount"
"Phvul.001G159500","low readcount"
"Phvul.001G160100","low readcount"
"Phvul.001G160700","low readcount"
"Phvul.001G161200","low readcount"
"Phvul.001G161300","low readcount"
"Phvul.001G162400","low readcount"
"Phvul.001G164200","low readcount"
"Phvul.001G164600","low readcount"
"Phvul.001G164800","low readcount"
"Phvul.001G165000","low readcount"
"Phvul.001G165200","low readcount"
"Phvul.001G165266","low readcount"
"Phvul.001G165332","low readcount"
"Phvul.001G165500","low readcount"
"Phvul.001G165600","low readcount"
"Phvul.001G165700","low readcount"
"Phvul.001G165800","low readcount"
"Phvul.001G166000","low readcount"
"Phvul.001G166600","low readcount"
"Phvul.001G167100","low readcount"
"Phvul.001G167300","low readcount"
"Phvul.001G167700","low readcount"
"Phvul.001G167800","low readcount"
"Phvul.001G168100","low readcount"
"Phvul.001G168700","low readcount"
"Phvul.001G169000","low readcount"
"Phvul.001G169200","low readcount"
"Phvul.001G169300","low readcount"
"Phvul.001G169400","low readcount"
"Phvul.001G169500","low readcount"
"Phvul.001G169700","low readcount"
"Phvul.001G170150","low readcount"
"Phvul.001G170600","low readcount"
"Phvul.001G170900","low readcount"
"Phvul.001G171500","low readcount"
"Phvul.001G172900","low readcount"
"Phvul.001G173500","low readcount"
"Phvul.001G173900","low readcount"
"Phvul.001G175100","low readcount"
"Phvul.001G175200","low readcount"
"Phvul.001G176200","low readcount"
"Phvul.001G176600","low readcount"
"Phvul.001G177100","low readcount"
"Phvul.001G177400","low readcount"
"Phvul.001G177500","low readcount"
"Phvul.001G177700","low readcount"
"Phvul.001G178100","low readcount"
"Phvul.001G178300","low readcount"
"Phvul.001G178800","low readcount"
"Phvul.001G179500","low readcount"
"Phvul.001G179600","low readcount"
"Phvul.001G179700","low readcount"
"Phvul.001G180200","low readcount"
"Phvul.001G180400","low readcount"
"Phvul.001G180700","low readcount"
"Phvul.001G181000","low readcount"
"Phvul.001G181100","low readcount"
"Phvul.001G181400","low readcount"
"Phvul.001G181500","low readcount"
"Phvul.001G182100","low readcount"
"Phvul.001G183500","low readcount"
"Phvul.001G183800","low readcount"
"Phvul.001G184300","low readcount"
"Phvul.001G184400","low readcount"
"Phvul.001G185000","low readcount"
"Phvul.001G185500","low readcount"
"Phvul.001G186300","low readcount"
"Phvul.001G186800","low readcount"
"Phvul.001G187150","low readcount"
"Phvul.001G187200","low readcount"
"Phvul.001G187400","low readcount"
"Phvul.001G187600","low readcount"
"Phvul.001G187900","low readcount"
"Phvul.001G188201","low readcount"
"Phvul.001G188800","low readcount"
"Phvul.001G189000","low readcount"
"Phvul.001G190000","low readcount"
"Phvul.001G190100","low readcount"
"Phvul.001G190200","low readcount"
"Phvul.001G190400","low readcount"
"Phvul.001G190500","low readcount"
"Phvul.001G190600","low readcount"
"Phvul.001G191000","low readcount"
"Phvul.001G191200","low readcount"
"Phvul.001G191300","low readcount"
"Phvul.001G191400","low readcount"
"Phvul.001G192000","low readcount"
"Phvul.001G192100","low readcount"
"Phvul.001G192400","low readcount"
"Phvul.001G194020","low readcount"
"Phvul.001G194040","low readcount"
"Phvul.001G195500","low readcount"
"Phvul.001G195600","low readcount"
"Phvul.001G196500","low readcount"
"Phvul.001G197500","low readcount"
"Phvul.001G197800","low readcount"
"Phvul.001G198100","low readcount"
"Phvul.001G198300","low readcount"
"Phvul.001G198500","low readcount"
"Phvul.001G198600","low readcount"
"Phvul.001G198900","low readcount"
"Phvul.001G199700","low readcount"
"Phvul.001G200000","low readcount"
"Phvul.001G200300","low readcount"
"Phvul.001G200400","low readcount"
"Phvul.001G200500","low readcount"
"Phvul.001G200900","low readcount"
"Phvul.001G201000","low readcount"
"Phvul.001G202400","low readcount"
"Phvul.001G202500","low readcount"
"Phvul.001G202800","low readcount"
"Phvul.001G203900","low readcount"
"Phvul.001G204000","low readcount"
"Phvul.001G204400","low readcount"
"Phvul.001G204550","low readcount"
"Phvul.001G205300","low readcount"
"Phvul.001G205800","low readcount"
"Phvul.001G205900","low readcount"
"Phvul.001G206100","low readcount"
"Phvul.001G206200","low readcount"
"Phvul.001G207000","low readcount"
"Phvul.001G207200","low readcount"
"Phvul.001G207400","low readcount"
"Phvul.001G207500","low readcount"
"Phvul.001G207600","low readcount"
"Phvul.001G208000","low readcount"
"Phvul.001G208300","low readcount"
"Phvul.001G208400","low readcount"
"Phvul.001G208500","low readcount"
"Phvul.001G209100","low readcount"
"Phvul.001G209300","low readcount"
"Phvul.001G209400","low readcount"
"Phvul.001G209600","low readcount"
"Phvul.001G212000","low readcount"
"Phvul.001G212300","low readcount"
"Phvul.001G213000","low readcount"
"Phvul.001G213200","low readcount"
"Phvul.001G213600","low readcount"
"Phvul.001G213800","low readcount"
"Phvul.001G214100","low readcount"
"Phvul.001G214200","low readcount"
"Phvul.001G214400","low readcount"
"Phvul.001G214700","low readcount"
"Phvul.001G216200","low readcount"
"Phvul.001G216400","low readcount"
"Phvul.001G216500","low readcount"
"Phvul.001G216700","low readcount"
"Phvul.001G216900","low readcount"
"Phvul.001G217100","low readcount"
"Phvul.001G217500","low readcount"
"Phvul.001G217700","low readcount"
"Phvul.001G218100","low readcount"
"Phvul.001G219200","low readcount"
"Phvul.001G219800","low readcount"
"Phvul.001G220300","low readcount"
"Phvul.001G220400","low readcount"
"Phvul.001G221000","low readcount"
"Phvul.001G221100","low readcount"
"Phvul.001G221200","low readcount"
"Phvul.001G221600","low readcount"
"Phvul.001G221700","low readcount"
"Phvul.001G222600","low readcount"
"Phvul.001G222700","low readcount"
"Phvul.001G223000","low readcount"
"Phvul.001G223500","low readcount"
"Phvul.001G223700","low readcount"
