"gene","removal_reason"
"Vigun07g046600","no readcount"
"Vigun07g053700","no readcount"
"Vigun07g054350","no readcount"
"Vigun07g055200","no readcount"
"Vigun07g055300","no readcount"
"Vigun07g063600","no readcount"
"Vigun07g063900","no readcount"
"Vigun07g071000","no readcount"
"Vigun07g072800","no readcount"
"Vigun07g075300","no readcount"
"Vigun07g075900","no readcount"
"Vigun07g077400","no readcount"
"Vigun07g079300","no readcount"
"Vigun07g081300","no readcount"
"Vigun07g081700","no readcount"
"Vigun07g082500","no readcount"
"Vigun07g083600","no readcount"
"Vigun07g088600","no readcount"
"Vigun07g088800","no readcount"
"Vigun07g091900","no readcount"
"Vigun07g092100","no readcount"
"Vigun07g093600","no readcount"
"Vigun07g097700","no readcount"
"Vigun07g098500","no readcount"
"Vigun07g100500","no readcount"
"Vigun07g110400","no readcount"
"Vigun07g110700","no readcount"
"Vigun07g111400","no readcount"
"Vigun07g112100","no readcount"
"Vigun07g112500","no readcount"
"Vigun07g118250","no readcount"
"Vigun07g125700","no readcount"
"Vigun07g128250","no readcount"
"Vigun07g131500","no readcount"
"Vigun07g131900","no readcount"
"Vigun07g132400","no readcount"
"Vigun07g133000","no readcount"
"Vigun07g138200","no readcount"
"Vigun07g143100","no readcount"
"Vigun07g143300","no readcount"
"Vigun07g144400","no readcount"
"Vigun07g145100","no readcount"
"Vigun07g146400","no readcount"
"Vigun07g150700","no readcount"
"Vigun07g152800","no readcount"
"Vigun07g156500","no readcount"
"Vigun07g160400","no readcount"
"Vigun07g160600","no readcount"
"Vigun07g161200","no readcount"
"Vigun07g161700","no readcount"
"Vigun07g162000","no readcount"
"Vigun07g162100","no readcount"
"Vigun07g164800","no readcount"
"Vigun07g164900","no readcount"
"Vigun07g165500","no readcount"
"Vigun07g166400","no readcount"
"Vigun07g167000","no readcount"
"Vigun07g171900","no readcount"
"Vigun07g173000","no readcount"
"Vigun07g173700","no readcount"
"Vigun07g179500","no readcount"
"Vigun07g179700","no readcount"
"Vigun07g180400","no readcount"
"Vigun07g181800","no readcount"
"Vigun07g183500","no readcount"
"Vigun07g185900","no readcount"
"Vigun07g186400","no readcount"
"Vigun07g186900","no readcount"
"Vigun07g192200","no readcount"
"Vigun07g194200","no readcount"
"Vigun07g194300","no readcount"
"Vigun07g195200","no readcount"
"Vigun07g197000","no readcount"
"Vigun07g198100","no readcount"
"Vigun07g199900","no readcount"
"Vigun07g200100","no readcount"
"Vigun07g206100","no readcount"
"Vigun07g206400","no readcount"
"Vigun07g211800","no readcount"
"Vigun07g216100","no readcount"
"Vigun07g218400","no readcount"
"Vigun07g220600","no readcount"
"Vigun07g222700","no readcount"
"Vigun07g222800","no readcount"
"Vigun07g224400","no readcount"
"Vigun07g227000","no readcount"
"Vigun07g227500","no readcount"
"Vigun07g228700","no readcount"
"Vigun07g231000","no readcount"
"Vigun07g232100","no readcount"
"Vigun07g235400","no readcount"
"Vigun07g235700","no readcount"
"Vigun07g236500","no readcount"
"Vigun07g236600","no readcount"
"Vigun07g236700","no readcount"
"Vigun07g237400","no readcount"
"Vigun07g238400","no readcount"
"Vigun07g239200","no readcount"
"Vigun07g240500","no readcount"
"Vigun07g243800","no readcount"
"Vigun07g245600","no readcount"
"Vigun07g249200","no readcount"
"Vigun07g253300","no readcount"
"Vigun07g255800","no readcount"
"Vigun07g256600","no readcount"
"Vigun07g264500","no readcount"
"Vigun07g265000","no readcount"
"Vigun07g266900","no readcount"
"Vigun07g267300","no readcount"
"Vigun07g268200","no readcount"
"Vigun07g269700","no readcount"
"Vigun07g271500","no readcount"
"Vigun07g278900","no readcount"
"Vigun07g279100","no readcount"
"Vigun07g290900","no readcount"
"Vigun07g291900","no readcount"
"Vigun07g294100","no readcount"
"Vigun07g295000","no readcount"
"Vigun07g296300","no readcount"
"Vigun07g298000","no readcount"
"Vigun08g001800","no readcount"
"Vigun08g002000","no readcount"
"Vigun08g003000","no readcount"
"Vigun08g007300","no readcount"
"Vigun08g008400","no readcount"
"Vigun08g014600","no readcount"
"Vigun08g018800","no readcount"
"Vigun08g019400","no readcount"
"Vigun08g019700","no readcount"
"Vigun08g023300","no readcount"
"Vigun08g024100","no readcount"
"Vigun08g025000","no readcount"
"Vigun08g025600","no readcount"
"Vigun08g026800","no readcount"
"Vigun08g027300","no readcount"
"Vigun08g028600","no readcount"
"Vigun08g029200","no readcount"
"Vigun08g030500","no readcount"
"Vigun08g037200","no readcount"
"Vigun08g049550","no readcount"
"Vigun08g049600","no readcount"
"Vigun08g054000","no readcount"
"Vigun08g055200","no readcount"
"Vigun08g055400","no readcount"
"Vigun08g055900","no readcount"
"Vigun08g056700","no readcount"
"Vigun08g057000","no readcount"
"Vigun08g058400","no readcount"
"Vigun08g060600","no readcount"
"Vigun08g060800","no readcount"
"Vigun08g062850","no readcount"
"Vigun08g064500","no readcount"
"Vigun08g065200","no readcount"
"Vigun08g065400","no readcount"
"Vigun08g067700","no readcount"
"Vigun08g071550","no readcount"
"Vigun08g075100","no readcount"
"Vigun08g076700","no readcount"
"Vigun08g078700","no readcount"
"Vigun08g080000","no readcount"
"Vigun08g080600","no readcount"
"Vigun08g080700","no readcount"
"Vigun08g082400","no readcount"
"Vigun08g084400","no readcount"
"Vigun08g085300","no readcount"
"Vigun08g085400","no readcount"
"Vigun08g085800","no readcount"
"Vigun08g085900","no readcount"
"Vigun08g086900","no readcount"
"Vigun08g088700","no readcount"
"Vigun08g089300","no readcount"
"Vigun08g089400","no readcount"
"Vigun08g090600","no readcount"
"Vigun08g090700","no readcount"
"Vigun08g097100","no readcount"
"Vigun08g101266","no readcount"
"Vigun08g101332","no readcount"
"Vigun08g103900","no readcount"
"Vigun08g104300","no readcount"
"Vigun08g104400","no readcount"
"Vigun08g106900","no readcount"
"Vigun08g107100","no readcount"
"Vigun08g108900","no readcount"
"Vigun08g109000","no readcount"
"Vigun08g110400","no readcount"
"Vigun08g113000","no readcount"
"Vigun08g113200","no readcount"
"Vigun08g113900","no readcount"
"Vigun08g114000","no readcount"
"Vigun08g114100","no readcount"
"Vigun08g115300","no readcount"
"Vigun08g115800","no readcount"
"Vigun08g116500","no readcount"
"Vigun08g117300","no readcount"
"Vigun08g118000","no readcount"
"Vigun08g121700","no readcount"
"Vigun08g124500","no readcount"
"Vigun08g125200","no readcount"
"Vigun08g125300","no readcount"
"Vigun08g128800","no readcount"
"Vigun08g132100","no readcount"
"Vigun08g133200","no readcount"
"Vigun08g136900","no readcount"
"Vigun08g137200","no readcount"
"Vigun08g138700","no readcount"
"Vigun08g139300","no readcount"
"Vigun08g139900","no readcount"
"Vigun08g142000","no readcount"
"Vigun08g143000","no readcount"
"Vigun08g145200","no readcount"
"Vigun08g149000","no readcount"
"Vigun08g150400","no readcount"
"Vigun08g150700","no readcount"
"Vigun08g150900","no readcount"
"Vigun08g151000","no readcount"
"Vigun08g154000","no readcount"
"Vigun08g154100","no readcount"
"Vigun08g155700","no readcount"
"Vigun08g156500","no readcount"
"Vigun08g160600","no readcount"
"Vigun08g165300","no readcount"
"Vigun08g169600","no readcount"
"Vigun08g173400","no readcount"
"Vigun08g174200","no readcount"
"Vigun08g174400","no readcount"
"Vigun08g175900","no readcount"
"Vigun08g179600","no readcount"
"Vigun08g181900","no readcount"
"Vigun08g183000","no readcount"
"Vigun08g184400","no readcount"
"Vigun08g184500","no readcount"
"Vigun08g185500","no readcount"
"Vigun08g186700","no readcount"
"Vigun08g188800","no readcount"
"Vigun08g192200","no readcount"
"Vigun08g193900","no readcount"
"Vigun08g194600","no readcount"
"Vigun08g198700","no readcount"
"Vigun08g200200","no readcount"
"Vigun08g201500","no readcount"
"Vigun08g201800","no readcount"
"Vigun08g205400","no readcount"
"Vigun08g206200","no readcount"
"Vigun08g206800","no readcount"
"Vigun08g207300","no readcount"
"Vigun08g208300","no readcount"
"Vigun08g208500","no readcount"
"Vigun08g209000","no readcount"
"Vigun08g215500","no readcount"
"Vigun08g215550","no readcount"
"Vigun08g215600","no readcount"
"Vigun08g217000","no readcount"
"Vigun08g218400","no readcount"
"Vigun08g219200","no readcount"
"Vigun08g221100","no readcount"
"Vigun08g222300","no readcount"
"Vigun08g222500","no readcount"
"Vigun08g223100","no readcount"
"Vigun08g223800","no readcount"
"Vigun08g224300","no readcount"
"Vigun08g224950","no readcount"
"Vigun09g000400","no readcount"
"Vigun09g000900","no readcount"
"Vigun09g002600","no readcount"
"Vigun09g009100","no readcount"
"Vigun09g010600","no readcount"
"Vigun09g013600","no readcount"
"Vigun09g014400","no readcount"
"Vigun09g017200","no readcount"
"Vigun09g021400","no readcount"
"Vigun09g021800","no readcount"
"Vigun09g022700","no readcount"
"Vigun09g026100","no readcount"
"Vigun09g028900","no readcount"
"Vigun09g032500","no readcount"
"Vigun09g033200","no readcount"
"Vigun09g034200","no readcount"
"Vigun09g035400","no readcount"
"Vigun09g035600","no readcount"
"Vigun09g038200","no readcount"
"Vigun09g039600","no readcount"
"Vigun09g039800","no readcount"
"Vigun09g041500","no readcount"
"Vigun09g044500","no readcount"
"Vigun09g049650","no readcount"
"Vigun09g050200","no readcount"
"Vigun09g050600","no readcount"
"Vigun09g050800","no readcount"
"Vigun09g051300","no readcount"
"Vigun09g052300","no readcount"
"Vigun09g055300","no readcount"
"Vigun09g057700","no readcount"
"Vigun09g058200","no readcount"
"Vigun09g060300","no readcount"
"Vigun09g060700","no readcount"
"Vigun09g061800","no readcount"
"Vigun09g063300","no readcount"
"Vigun09g064100","no readcount"
"Vigun09g064800","no readcount"
"Vigun09g066700","no readcount"
"Vigun09g067500","no readcount"
"Vigun09g070100","no readcount"
"Vigun09g070300","no readcount"
"Vigun09g072600","no readcount"
"Vigun09g074800","no readcount"
"Vigun09g075150","no readcount"
"Vigun09g078800","no readcount"
"Vigun09g082100","no readcount"
"Vigun09g086000","no readcount"
"Vigun09g086100","no readcount"
"Vigun09g087200","no readcount"
"Vigun09g088400","no readcount"
"Vigun09g091000","no readcount"
"Vigun09g093900","no readcount"
"Vigun09g094800","no readcount"
"Vigun09g099600","no readcount"
"Vigun09g101800","no readcount"
"Vigun09g102100","no readcount"
"Vigun09g104600","no readcount"
"Vigun09g105901","no readcount"
"Vigun09g108500","no readcount"
"Vigun09g110100","no readcount"
"Vigun09g112600","no readcount"
"Vigun09g114700","no readcount"
"Vigun09g120600","no readcount"
"Vigun09g122600","no readcount"
"Vigun09g124800","no readcount"
"Vigun09g126900","no readcount"
"Vigun09g127400","no readcount"
"Vigun09g127800","no readcount"
"Vigun09g129000","no readcount"
"Vigun09g136800","no readcount"
"Vigun09g137000","no readcount"
"Vigun09g138500","no readcount"
"Vigun09g142800","no readcount"
"Vigun09g143200","no readcount"
"Vigun09g145100","no readcount"
"Vigun09g147200","no readcount"
"Vigun09g147500","no readcount"
"Vigun09g148900","no readcount"
"Vigun09g149400","no readcount"
"Vigun09g149900","no readcount"
"Vigun09g152100","no readcount"
"Vigun09g152500","no readcount"
"Vigun09g153400","no readcount"
"Vigun09g154500","no readcount"
"Vigun09g162500","no readcount"
"Vigun09g163200","no readcount"
"Vigun09g166500","no readcount"
"Vigun09g167000","no readcount"
"Vigun09g167100","no readcount"
"Vigun09g168000","no readcount"
"Vigun09g168900","no readcount"
"Vigun09g170600","no readcount"
"Vigun09g170650","no readcount"
"Vigun09g170900","no readcount"
"Vigun09g172000","no readcount"
"Vigun09g175900","no readcount"
"Vigun09g178200","no readcount"
"Vigun09g182900","no readcount"
"Vigun09g188200","no readcount"
"Vigun09g188400","no readcount"
"Vigun09g189800","no readcount"
"Vigun09g192400","no readcount"
"Vigun09g192900","no readcount"
"Vigun09g193600","no readcount"
"Vigun09g195000","no readcount"
"Vigun09g196900","no readcount"
"Vigun09g198000","no readcount"
"Vigun09g200000","no readcount"
"Vigun09g201200","no readcount"
"Vigun09g204100","no readcount"
"Vigun09g205800","no readcount"
"Vigun09g209400","no readcount"
"Vigun09g211700","no readcount"
"Vigun09g213400","no readcount"
"Vigun09g214100","no readcount"
"Vigun09g215500","no readcount"
"Vigun09g215600","no readcount"
"Vigun09g217400","no readcount"
"Vigun09g218000","no readcount"
"Vigun09g218200","no readcount"
"Vigun09g219000","no readcount"
"Vigun09g219600","no readcount"
"Vigun09g222700","no readcount"
"Vigun09g223400","no readcount"
"Vigun09g223500","no readcount"
"Vigun09g225000","no readcount"
"Vigun09g225200","no readcount"
"Vigun09g225400","no readcount"
"Vigun09g225500","no readcount"
"Vigun09g228100","no readcount"
"Vigun09g230600","no readcount"
"Vigun09g233900","no readcount"
"Vigun09g234000","no readcount"
"Vigun09g234100","no readcount"
"Vigun09g234200","no readcount"
"Vigun09g235600","no readcount"
"Vigun09g235800","no readcount"
"Vigun09g236000","no readcount"
"Vigun09g239000","no readcount"
"Vigun09g239900","no readcount"
"Vigun09g242900","no readcount"
"Vigun09g244400","no readcount"
"Vigun09g244600","no readcount"
"Vigun09g250400","no readcount"
"Vigun09g256600","no readcount"
"Vigun09g261300","no readcount"
"Vigun09g263200","no readcount"
"Vigun09g264000","no readcount"
"Vigun09g266800","no readcount"
"Vigun09g268800","no readcount"
"Vigun09g269500","no readcount"
"Vigun09g273800","no readcount"
"Vigun09g276000","no readcount"
"Vigun09g276300","no readcount"
"Vigun09g276850","no readcount"
"Vigun09g277200","no readcount"
"Vigun09g277700","no readcount"
"Vigun09g278200","no readcount"
"Vigun10g002500","no readcount"
"Vigun10g003600","no readcount"
"Vigun10g004400","no readcount"
"Vigun10g008100","no readcount"
"Vigun10g014400","no readcount"
"Vigun10g016200","no readcount"
"Vigun10g019900","no readcount"
"Vigun10g025200","no readcount"
"Vigun10g025400","no readcount"
"Vigun10g025900","no readcount"
"Vigun10g028400","no readcount"
"Vigun10g030300","no readcount"
"Vigun10g031600","no readcount"
"Vigun10g033500","no readcount"
"Vigun10g034900","no readcount"
"Vigun10g038600","no readcount"
"Vigun10g041500","no readcount"
"Vigun10g046900","no readcount"
"Vigun10g047500","no readcount"
"Vigun10g048700","no readcount"
"Vigun10g055300","no readcount"
"Vigun10g055600","no readcount"
"Vigun10g057600","no readcount"
"Vigun10g072200","no readcount"
"Vigun10g072400","no readcount"
"Vigun10g074700","no readcount"
"Vigun10g079200","no readcount"
"Vigun10g079350","no readcount"
"Vigun10g080000","no readcount"
"Vigun10g081625","no readcount"
"Vigun10g082500","no readcount"
"Vigun10g084250","no readcount"
"Vigun10g089400","no readcount"
"Vigun10g093100","no readcount"
"Vigun10g093700","no readcount"
"Vigun10g093750","no readcount"
"Vigun10g094700","no readcount"
"Vigun10g098600","no readcount"
"Vigun10g100600","no readcount"
"Vigun10g103600","no readcount"
"Vigun10g104000","no readcount"
"Vigun10g105200","no readcount"
"Vigun10g106600","no readcount"
"Vigun10g112300","no readcount"
"Vigun10g114200","no readcount"
"Vigun10g117900","no readcount"
"Vigun10g118800","no readcount"
"Vigun10g120100","no readcount"
"Vigun10g121000","no readcount"
"Vigun10g122800","no readcount"
"Vigun10g123400","no readcount"
"Vigun10g125700","no readcount"
"Vigun10g126500","no readcount"
"Vigun10g129300","no readcount"
"Vigun10g131100","no readcount"
"Vigun10g132200","no readcount"
"Vigun10g133000","no readcount"
"Vigun10g135050","no readcount"
"Vigun10g136100","no readcount"
"Vigun10g142900","no readcount"
"Vigun10g144800","no readcount"
"Vigun10g145100","no readcount"
"Vigun10g147200","no readcount"
"Vigun10g148000","no readcount"
"Vigun10g151700","no readcount"
"Vigun10g153300","no readcount"
"Vigun10g153800","no readcount"
"Vigun10g159100","no readcount"
"Vigun10g159600","no readcount"
"Vigun10g160600","no readcount"
"Vigun10g166400","no readcount"
"Vigun10g167500","no readcount"
"Vigun10g171000","no readcount"
"Vigun10g172500","no readcount"
"Vigun10g173300","no readcount"
"Vigun10g175200","no readcount"
"Vigun10g178800","no readcount"
"Vigun10g180900","no readcount"
"Vigun10g182000","no readcount"
"Vigun10g183100","no readcount"
"Vigun10g185000","no readcount"
"Vigun10g185800","no readcount"
"Vigun10g187800","no readcount"
"Vigun10g193100","no readcount"
"Vigun10g195400","no readcount"
"Vigun10g196400","no readcount"
"Vigun10g199500","no readcount"
"Vigun10g199600","no readcount"
"Vigun10g199900","no readcount"
"Vigun11g000700","no readcount"
"Vigun11g002100","no readcount"
"Vigun11g002300","no readcount"
"Vigun11g004100","no readcount"
"Vigun11g004800","no readcount"
"Vigun11g011200","no readcount"
"Vigun11g014600","no readcount"
"Vigun11g015000","no readcount"
"Vigun11g019100","no readcount"
"Vigun11g021100","no readcount"
"Vigun11g021400","no readcount"
"Vigun11g022201","no readcount"
"Vigun11g023500","no readcount"
"Vigun11g026100","no readcount"
"Vigun11g030550","no readcount"
"Vigun11g034600","no readcount"
"Vigun11g035900","no readcount"
"Vigun11g036100","no readcount"
"Vigun11g037600","no readcount"
"Vigun11g038400","no readcount"
"Vigun11g039800","no readcount"
"Vigun11g040000","no readcount"
"Vigun11g040200","no readcount"
"Vigun11g043400","no readcount"
"Vigun11g044600","no readcount"
"Vigun11g047300","no readcount"
"Vigun11g047350","no readcount"
